date,adjClose,adjHigh,adjLow
1990-03-30,1.21794173109303,1.27163289789296,1.21794173109303
1990-04-06,1.39597033679805,1.44824857815587,1.21794173109303
1990-04-13,1.44824857815587,1.51889485026103,1.39597033679805
1990-04-20,1.27163289789296,1.48357171420845,1.27163289789296
1990-04-27,1.2885880031982,1.3776023060507,1.20098662578779
1990-05-04,1.30695603394554,1.34227916999812,1.27163289789296
1990-05-11,1.34227916999812,1.3776023060507,1.30695603394554
1990-05-18,1.50052681951369,1.51889485026103,1.34227916999812
1990-05-25,1.53726288100838,1.67855542521871,1.48357171420845
1990-06-01,1.67855542521871,1.69551053052394,1.53726288100838
1990-06-08,1.64181936372402,1.69551053052394,1.60790915311354
1990-06-15,1.5895411223662,1.66018739447136,1.55421798631362
1990-06-22,1.64181936372402,1.67855542521871,1.55421798631362
1990-06-29,1.69551053052394,1.69551053052394,1.57117309161886
1990-07-06,1.66018739447136,1.76615680262911,1.64181936372402
1990-07-13,1.69551053052394,1.73083366657653,1.5895411223662
1990-07-20,1.5895411223662,1.69551053052394,1.57117309161886
1990-07-27,1.55421798631362,1.5895411223662,1.50052681951369
1990-08-03,1.42988054740853,1.62486425841878,1.35923427530336
1990-08-10,1.27163289789296,1.41292544210329,1.27163289789296
1990-08-17,1.16566348973521,1.30695603394554,1.14729545898787
1990-08-24,1.09501721763005,1.16566348973521,1.00600291477754
1990-08-31,1.0766491868827,1.16566348973521,1.05969408157747
1990-09-07,1.04273897627223,1.09501721763005,1.04273897627223
1990-09-14,0.989047809472301,1.0766491868827,0.989047809472301
1990-09-21,1.02437094552488,1.05969408157747,0.989047809472301
1990-09-28,1.0766491868827,1.13034035368263,1.00600291477754
1990-10-05,0.883078401314555,1.20098662578779,0.81243212920939
1990-10-12,0.883078401314555,0.953724673419719,0.847755265261972
1990-10-19,0.972092704167062,1.02437094552488,0.830800159956733
1990-10-26,0.989047809472301,1.05969408157747,0.918401537367137
1990-11-02,0.989047809472301,1.00600291477754,0.972092704167062
1990-11-09,0.989047809472301,1.02437094552488,0.935356642672376
1990-11-16,0.935356642672376,1.05969408157747,0.918401537367137
1990-11-23,0.935356642672376,0.972092704167062,0.918401537367137
1990-11-30,0.918401537367137,0.953724673419719,0.901446432061897
1990-12-07,1.05969408157747,1.05969408157747,0.918401537367137
1990-12-14,1.0766491868827,1.14729545898787,1.02437094552488
1990-12-21,1.30695603394554,1.35923427530336,1.04273897627223
1990-12-28,1.23630976184038,1.34227916999812,1.23630976184038
1991-01-04,1.25467779258772,1.2885880031982,1.23630976184038
1991-01-11,1.30695603394554,1.34227916999812,1.13034035368263
1991-01-18,1.23630976184038,1.35923427530336,1.23630976184038
1991-01-25,1.34227916999812,1.34227916999812,1.21794173109303
1991-02-01,1.55421798631362,1.55421798631362,1.30695603394554
1991-02-08,1.73083366657653,1.80147993868169,1.53726288100838
1991-02-15,1.78311190793435,1.83680307473427,1.71246563582918
1991-02-22,1.80147993868169,1.8904942415342,1.78311190793435
1991-03-01,1.69551053052394,1.81984796942903,1.57117309161886
1991-03-08,1.51889485026103,1.73083366657653,1.46661660890321
1991-03-15,1.55421798631362,1.57117309161886,1.44824857815587
1991-03-22,1.44824857815587,1.57117309161886,1.44824857815587
1991-03-29,1.51889485026103,1.5895411223662,1.41292544210329
1991-04-05,1.81984796942903,1.83680307473427,1.48357171420845
1991-04-12,1.87212621078686,1.9780956189446,1.67855542521871
1991-04-19,1.96114051363936,2.04874189104977,1.83680307473427
1991-04-26,1.76615680262911,1.94277248289202,1.73083366657653
1991-05-03,1.78311190793435,1.81984796942903,1.64181936372402
1991-05-10,1.87212621078686,1.90744934683944,1.78311190793435
1991-05-17,1.80147993868169,1.94277248289202,1.76615680262911
1991-05-24,1.74920169732387,1.81984796942903,1.73083366657653
1991-05-31,1.78311190793435,1.78311190793435,1.71246563582918
1991-06-07,1.74920169732387,1.80147993868169,1.74920169732387
1991-06-14,1.9780956189446,2.01341875499718,1.74920169732387
1991-06-21,1.85375818003951,2.01341875499718,1.80147993868169
1991-06-28,1.76615680262911,1.83680307473427,1.57117309161886
1991-07-05,1.50052681951369,1.76615680262911,1.50052681951369
1991-07-12,1.57117309161886,1.5895411223662,1.41292544210329
1991-07-19,1.5895411223662,1.66018739447136,1.57117309161886
1991-07-26,1.5895411223662,1.66018739447136,1.57117309161886
1991-08-02,1.57117309161886,1.60790915311354,1.44824857815587
1991-08-09,1.73083366657653,1.87212621078686,1.55421798631362
1991-08-16,1.51889485026103,1.73083366657653,1.48357171420845
1991-08-23,1.46661660890321,1.51889485026103,1.41292544210329
1991-08-30,1.55421798631362,1.5895411223662,1.42988054740853
1991-09-06,1.46661660890321,1.5895411223662,1.44824857815587
1991-09-13,1.42988054740853,1.50052681951369,1.41292544210329
1991-09-20,1.41292544210329,1.44824857815587,1.35923427530336
1991-09-27,1.20098662578779,1.44824857815587,1.14729545898787
1991-10-04,1.25467779258772,1.27163289789296,1.20098662578779
1991-10-11,1.27163289789296,1.2885880031982,1.20098662578779
1991-10-18,1.41292544210329,1.55421798631362,1.23630976184038
1991-10-25,1.32532406469288,1.41292544210329,1.30695603394554
1991-11-01,1.35923427530336,1.41292544210329,1.34227916999812
1991-11-08,1.39597033679805,1.39597033679805,1.34227916999812
1991-11-15,1.34227916999812,1.48357171420845,1.34227916999812
1991-11-22,1.3776023060507,1.41292544210329,1.32532406469288
1991-11-29,1.34227916999812,1.35923427530336,1.30695603394554
1991-12-06,1.35923427530336,1.41292544210329,1.2885880031982
