date,adjClose,adjHigh,adjLow
1972-06-02,0.0303951428459052,0.0316170581361929,0.0302424034346193
1972-06-09,0.0301660337289763,0.0306242519628342,0.0294787063781895
1972-06-16,0.0316374964841486,0.0325567457766663,0.0302586225453722
1972-06-23,0.0317907046995682,0.0320971211304074,0.0301820184376624
1972-06-30,0.031867308807278,0.0319439129149878,0.0308714554070506
1972-07-07,0.0343584743900008,0.0350080772233799,0.0320971211304074
1972-07-14,0.0339356197154427,0.0351612854387995,0.0319439129149878
1972-07-21,0.0320971211304074,0.0339754538514518,0.0306416430839212
1972-07-28,0.0345484525771211,0.0345484525771211,0.0323269334535368
1972-08-04,0.035774118300478,0.035774118300478,0.0337058073923133
1972-08-11,0.0345852225488218,0.0356975141927682,0.0341286620668714
1972-08-18,0.0340888279308623,0.0347782649002505,0.0335924333129028
1972-08-25,0.0317141005918584,0.0340122238231525,0.0314076841610192
1972-09-01,0.0331695786383447,0.0331695786383447,0.03110126773018
1972-09-08,0.0324801416689564,0.0337058073923133,0.032250329345827
1972-09-15,0.0310417879235765,0.032578510098011,0.0307743982652249
1972-09-22,0.0306576073799679,0.0308881157061331,0.02896721298809
1972-09-29,0.031733312902072,0.0323879565483811,0.0305039351625244
1972-10-06,0.0311186240322982,0.0331931989677848,0.0303103081685457
1972-10-13,0.0293513935316986,0.0318101490107938,0.0291977213142551
1972-10-20,0.030350262945081,0.0304270990538027,0.02896721298809
1972-10-27,0.0320037760047725,0.0321943295544024,0.0297355740753072
1972-11-03,0.0338847239462803,0.033961560055002,0.0318101490107938
1972-11-10,0.0328090184241762,0.0341920683811672,0.0321943295544024
1972-11-17,0.0333468711852282,0.03342370729395,0.0329258093094332
1972-11-24,0.0346162037013111,0.0346162037013111,0.0329626906416196
1972-12-01,0.035227819126736,0.0355382370059718,0.0343457405986106
1972-12-08,0.0358056266643234,0.0358824627730451,0.0350372655771062
1972-12-15,0.0354429074681638,0.0363675050542898,0.0345953596808816
1972-12-22,0.0355199572670076,0.0357511066635391,0.0349436247716557
1972-12-29,0.0364445548531336,0.0364445548531336,0.0353658576693199
1973-01-05,0.0378314512323226,0.0383707998242295,0.0363675050542898
1973-01-12,0.0402199949964815,0.0406052439907007,0.0377544014334788
1973-01-19,0.0409904929849198,0.0410675427837637,0.0396806464045746
1973-01-26,0.040451144393013,0.0421462399675773,0.0396806464045746
1973-02-02,0.0389871982149801,0.03998884559995,0.0368298038473528
1973-02-09,0.0402199949964815,0.0406052439907007,0.0391412978126678
1973-02-16,0.0409904929849198,0.041375741979139,0.0402970447953253
1973-02-23,0.0408363933872322,0.0420291242733347,0.0406822937895445
1973-03-02,0.0387795526237318,0.0397576962034185,0.0375435509464814
1973-03-09,0.0413288060830608,0.0422558073409986,0.0393203033575289
1973-03-16,0.0411743058734045,0.0418695568168579,0.0408653054540919
1973-03-23,0.039397553462357,0.0411743058734045,0.0381615517851066
1973-03-30,0.0411743058734045,0.0417923067120297,0.0394748035671852
1973-04-06,0.0401700545106385,0.0410198056637482,0.0393203033575289
1973-04-13,0.0407108052444356,0.041946806921686,0.0401700545106385
1973-04-20,0.0399383041961541,0.0410198056637482,0.0393203033575289
1973-04-27,0.0365392995837154,0.0398239740410084,0.0359212987450902
1973-05-04,0.0392430532527007,0.0397065538816696,0.0361530490595747
1973-05-11,0.0375435509464814,0.0395520536720133,0.037311800631997
1973-05-18,0.0331032149209593,0.0372716305774863,0.0322905438181671
1973-05-25,0.0369255501078562,0.0369255501078562,0.0323677939229953
1973-06-01,0.0354577981161213,0.0368483000030281,0.0346852970678398
1973-06-08,0.0370800503175125,0.0375435509464814,0.0350715475919806
1973-06-15,0.0374904235605802,0.0385748572999358,0.0366383684796579
1973-06-22,0.0364059898212245,0.0371434047639864,0.0353215560818689
1973-06-29,0.0378777213246358,0.0382650190886913,0.0357863133987356
1973-07-06,0.0362882513009517,0.0378002617718246,0.0362882513009517
1973-07-13,0.0369884856583641,0.0382650190886913,0.0357088538459245
1973-07-20,0.0378002617718246,0.0386894974380963,0.0368707471380912
1973-07-27,0.0389621550639914,0.0391573531370754,0.0369482066909024
1973-08-03,0.038729776405558,0.0391945337224247,0.0379551808774469
1973-08-10,0.0390396146168025,0.0394269123808581,0.0382650190886913
1973-08-17,0.0371805853493357,0.0389621550639914,0.0370256662437135
1973-08-24,0.0357863133987356,0.0372983238696086,0.0356313942931134
1973-08-31,0.0364059898212245,0.0368707471380912,0.0354764751874912
1973-09-07,0.0344695010009466,0.0364834493740357,0.0331526886031577
1973-09-14,0.0352008248061465,0.0352008248061465,0.0333762875733688
1973-09-21,0.0351231187911219,0.0356670608962941,0.0342683526258512
1973-09-28,0.0339575285657528,0.0352785308211711,0.0332581744305314
1973-10-05,0.0341906466108266,0.0349677067610727,0.0303053458595963
1973-10-12,0.0357447669113187,0.035900178941368,0.0336467045056544
1973-10-19,0.0357447669113187,0.0364037139187274,0.0352008248061465
1973-10-26,0.0367922439938504,0.0376874172869339,0.0352008248061465
1973-11-02,0.0356670608962941,0.0372988872118109,0.0351231187911219
1973-11-09,0.0347718876032107,0.0354339428512203,0.0347718876032107
1973-11-16,0.0365591259487766,0.036677239091614,0.0342310537386394
1973-11-23,0.0345014706709251,0.0363664150315156,0.0345014706709251
1973-11-30,0.0336062973778416,0.0345014706709251,0.0331804684155068
1973-12-07,0.0358224729263434,0.0363664150315156,0.0331027624004821
1973-12-14,0.0343706462157791,0.0367867233874099,0.032927234950663
1973-12-21,0.033591266482995,0.034916212028728,0.0333574525631598
