date,adjClose,adjHigh,adjLow
1972-06-02,0.369859348329218,0.392756199084348,0.369859348329218
1972-06-09,0.352979188283465,0.369859348329218,0.352979188283465
1972-06-16,0.363508397024875,0.374037605766285,0.35515188215074
1972-06-23,0.35515188215074,0.363508397024875,0.352979188283465
1972-06-30,0.348800930846397,0.35515188215074,0.342617109839537
1972-07-07,0.394928892951623,0.394928892951623,0.346795367276605
1972-07-14,0.374037605766285,0.403285407825758,0.374037605766285
1972-07-21,0.367686654461943,0.374037605766285,0.352979188283465
1972-07-28,0.357157445720532,0.38239412064042,0.352979188283465
1972-08-04,0.369859348329218,0.37186491189901,0.352979188283465
1972-08-11,0.394928892951623,0.394928892951623,0.365513960594668
1972-08-18,0.376043169336078,0.407463665262825,0.374037605766285
1972-08-25,0.363508397024875,0.38857794164728,0.359330139587808
1972-09-01,0.384399684210213,0.38857794164728,0.359330139587808
1972-09-08,0.37186491189901,0.38239412064042,0.37186491189901
1972-09-15,0.369859348329218,0.384399684210213,0.367686654461943
1972-09-22,0.37186491189901,0.380221426773145,0.35515188215074
1972-09-29,0.384399684210213,0.390750635514555,0.359330139587808
1972-10-06,0.365513960594668,0.384399684210213,0.357157445720532
1972-10-13,0.365513960594668,0.386572378077488,0.3613357031576
1972-10-20,0.3613357031576,0.367686654461943,0.357157445720532
1972-10-27,0.367686654461943,0.380221426773145,0.365513960594668
1972-11-03,0.363508397024875,0.367686654461943,0.35515188215074
1972-11-10,0.380221426773145,0.38239412064042,0.352979188283465
1972-11-17,0.390750635514555,0.392756199084348,0.37186491189901
1972-11-24,0.438717030892091,0.438717030892091,0.38239412064042
1972-12-01,0.42818782215068,0.438717030892091,0.417825743706753
1972-12-08,0.424009564713613,0.438717030892091,0.419831307276545
1972-12-15,0.430360516017956,0.447073545766226,0.42200400114382
1972-12-22,0.411641922699893,0.426182258580888,0.411641922699893
1972-12-29,0.417825743706753,0.426182258580888,0.413647486269685
1973-01-05,0.434538773455023,0.447073545766226,0.424009564713613
1973-01-12,0.430360516017956,0.449079109336018,0.42818782215068
1973-01-19,0.401112713958483,0.440722594461883,0.401112713958483
1973-01-26,0.37186491189901,0.40529097139555,0.367686654461943
1973-02-02,0.380221426773145,0.407463665262825,0.374037605766285
1973-02-09,0.38857794164728,0.392756199084348,0.369859348329218
1973-02-16,0.384399684210213,0.407463665262825,0.378215863203353
1973-02-23,0.363508397024875,0.38857794164728,0.363508397024875
1973-03-02,0.359330139587808,0.365513960594668,0.35515188215074
1973-03-09,0.37186491189901,0.38239412064042,0.35515188215074
1973-03-16,0.35515188215074,0.37186491189901,0.352979188283465
1973-03-23,0.342617109839537,0.35515188215074,0.334260594965402
1973-03-30,0.34462267340933,0.359330139587808,0.33843885240247
1973-04-06,0.336266158535195,0.346795367276605,0.3217258226542
1973-04-13,0.330082337528335,0.33843885240247,0.325904080091267
1973-04-20,0.31554200164734,0.330082337528335,0.313369307780065
1973-04-27,0.309191050342997,0.317547565217132,0.300834535468862
1973-05-04,0.350973624713672,0.350973624713672,0.292478020594727
1973-05-11,0.323731386223992,0.342617109839537,0.319720259084407
1973-05-18,0.300834535468862,0.323731386223992,0.300834535468862
1973-05-25,0.330082337528335,0.34462267340933,0.296656278031795
1973-06-01,0.296656278031795,0.325904080091267,0.292478020594727
1973-06-08,0.28829976315766,0.309191050342997,0.286294199587867
1973-06-15,0.284121505720592,0.290472457024935,0.273592296979182
1973-06-22,0.284121505720592,0.28829976315766,0.277937684713732
1973-06-29,0.286294199587867,0.29882897189907,0.277937684713732
1973-07-06,0.294650714462002,0.300834535468862,0.2821159421508
1973-07-13,0.300834535468862,0.309191050342997,0.286294199587867
1973-07-20,0.3217258226542,0.332087901098127,0.300834535468862
1973-07-27,0.3217258226542,0.32790964366106,0.313369307780065
1973-08-03,0.319720259084407,0.330082337528335,0.31554200164734
1973-08-10,0.319720259084407,0.32790964366106,0.31554200164734
1973-08-17,0.303007229336137,0.317547565217132,0.300834535468862
1973-08-24,0.279943248283524,0.300834535468862,0.271586733409389
1973-08-31,0.275764990846457,0.277937684713732,0.265235782105047
1973-09-07,0.28829976315766,0.30501279290593,0.273592296979182
1973-09-14,0.286294199587867,0.292478020594727,0.284121505720592
1973-09-21,0.346795367276605,0.346795367276605,0.286294199587867
1973-09-28,0.3217258226542,0.346795367276605,0.319720259084407
1973-10-05,0.32790964366106,0.342617109839537,0.319720259084407
1973-10-12,0.330082337528335,0.342617109839537,0.319720259084407
1973-10-19,0.31554200164734,0.332087901098127,0.31554200164734
1973-10-26,0.300834535468862,0.311363744210272,0.296656278031795
1973-11-02,0.33843885240247,0.33843885240247,0.303007229336137
1973-11-09,0.309191050342997,0.334260594965402,0.303007229336137
1973-11-16,0.273592296979182,0.309191050342997,0.269414039542114
1973-11-23,0.263230218535254,0.275764990846457,0.254873703661119
1973-11-30,0.240166237482642,0.259051961098187,0.229804159038714
1973-12-07,0.233982416475782,0.246517188786984,0.225625901601647
1973-12-14,0.200556356979241,0.233982416475782,0.198550793409449
1973-12-21,0.208912871853376,0.229804159038714,0.196378099542174
1973-12-28,0.206907308283584,0.221447644164579,0.202729050846517
1974-01-04,0.206907308283584,0.213091129290444,0.198550793409449
1974-01-11,0.206907308283584,0.206907308283584,0.194372535972381
1974-01-18,0.215263823157719,0.223620338031854,0.204734614416309
1974-01-25,0.215263823157719,0.225625901601647,0.211085565720652
1974-02-01,0.229804159038714,0.242338931349917,0.213091129290444
1974-02-08,0.223620338031854,0.223620338031854,0.213091129290444
