date,adjClose,adjHigh,adjLow,adjVolume
1973-05-04,3.53876308226374,3.63571549547645,3.49028687565739,31600
1973-05-11,3.24790584262563,3.6841917020828,3.24790584262563,48800
1973-05-18,3.10247722280657,3.29638204923198,3.10247722280657,43600
1973-05-25,3.44181066905104,3.53876308226374,2.98128670629069,106400
1973-06-01,3.07823911950339,3.49028687565739,3.07823911950339,40800
1973-06-08,3.10247722280657,3.19942963601927,2.88433429307798,33200
1973-06-15,3.2721439459288,3.36909635914151,3.07823911950339,90800
1973-06-22,3.24790584262563,3.53876308226374,3.24790584262563,130800
1973-06-29,3.34485825583833,3.49028687565739,3.24790584262563,39200
1973-07-06,3.1751915327161,3.44181066905104,3.1751915327161,10800
1973-07-13,3.19942963601927,3.32062015253516,3.1751915327161,28400
1973-07-20,3.44181066905104,3.53876308226374,3.24790584262563,65200
1973-07-27,3.15095342941292,3.51452497896057,3.12671532610974,25200
1973-08-03,3.19942963601927,3.34485825583833,3.1751915327161,32400
1973-08-10,3.12671532610974,3.32062015253516,3.12671532610974,16000
1973-08-17,3.19942963601927,3.29638204923198,3.10247722280657,14000
1973-08-24,3.05400101620022,3.29638204923198,3.05400101620022,14400
1973-08-31,3.07823911950339,3.1751915327161,3.05400101620022,13200
1973-09-07,3.32062015253516,3.41757256574786,3.15095342941292,20000
1973-09-14,3.36909635914151,3.49028687565739,3.24790584262563,48800
1973-09-21,3.51452497896057,3.61147739217327,3.36909635914151,16000
1973-09-28,3.49028687565739,3.58723928887009,3.46604877235421,8000
1973-10-05,3.34485825583833,3.58723928887009,3.34485825583833,10000
1973-10-12,3.29638204923198,3.44181066905104,3.29638204923198,49600
1973-10-19,3.2721439459288,3.39333446244468,3.19942963601927,49600
1973-10-26,3.15095342941292,3.34485825583833,3.15095342941292,17200
1973-11-02,3.10247722280657,3.2721439459288,3.10247722280657,62000
1973-11-09,2.71466756995575,2.95704860298751,2.71466756995575,14800
1973-11-16,2.7631437765621,2.90857239638116,2.66619136334939,6000
1973-11-23,2.32685791710493,2.81161998316845,2.32685791710493,11600
1973-11-30,2.56923895013669,3.10247722280657,2.32685791710493,33600
1973-12-07,2.71466756995575,2.86009618977481,2.52076274353034,22400
1973-12-14,2.56923895013669,2.90857239638116,2.47228653692398,19200
1973-12-21,1.98752447086046,2.61771515674304,1.93904826425411,61600
1973-12-28,1.8420958510414,2.03600067746681,1.64819102461599,36000
1974-01-04,1.74514343782869,1.93904826425411,1.69666723122234,26400
1974-01-11,1.93904826425411,2.08447688407316,1.74514343782869,21200
1974-01-18,2.37533412371128,2.52076274353034,2.03600067746681,47600
1974-01-25,2.47228653692398,2.86009618977481,2.47228653692398,68400
1974-02-01,2.32685791710493,2.61771515674304,2.32685791710493,16800
1974-02-08,2.03600067746681,2.47228653692398,2.03600067746681,9200
1974-02-15,1.93904826425411,2.13295309067952,1.8420958510414,12400
1974-02-22,2.03600067746681,2.27838171049857,1.93904826425411,22800
1974-03-01,1.89057205764775,2.27838171049857,1.89057205764775,8400
1974-03-08,2.13295309067952,2.37533412371128,1.93904826425411,51200
1974-03-15,2.22990550389222,2.42381033031763,2.08447688407316,20800
1974-03-22,2.13295309067952,2.42381033031763,2.13295309067952,23600
1974-03-29,2.13295309067952,2.32685791710493,2.13295309067952,25600
1974-04-05,2.13295309067952,2.32685791710493,2.13295309067952,2400
1974-04-12,2.13295309067952,2.27838171049857,2.13295309067952,4800
1974-04-19,2.13295309067952,2.32685791710493,2.08447688407316,24000
1974-04-26,2.27838171049857,2.42381033031763,2.18142929728587,34400
1974-05-03,2.27838171049857,2.47228653692398,2.27838171049857,24000
1974-05-10,2.27838171049857,2.42381033031763,2.22990550389222,7600
1974-05-17,2.18142929728587,2.42381033031763,2.18142929728587,7200
1974-05-24,2.22990550389222,2.37533412371128,2.18142929728587,15600
1974-05-31,2.27838171049857,2.42381033031763,2.18142929728587,21200
1974-06-07,2.18142929728587,2.42381033031763,2.18142929728587,25600
1974-06-14,2.13295309067952,2.32685791710493,2.13295309067952,9200
1974-06-21,1.98752447086046,2.27838171049857,1.98752447086046,19200
1974-06-28,1.79361964443505,2.03600067746681,1.79361964443505,20800
1974-07-05,1.59971481800964,1.89057205764775,1.55123861140328,16800
1974-07-12,1.45428619819058,1.64819102461599,1.26038137176517,18000
1974-07-19,1.55123861140328,1.74514343782869,1.45428619819058,8400
1974-07-26,1.40580999158423,1.69666723122234,1.40580999158423,9600
1974-08-02,1.35733378497787,1.55123861140328,1.35733378497787,23600
1974-08-09,1.30885757837152,1.50276240479693,1.30885757837152,25600
1974-08-16,1.26038137176517,1.45428619819058,1.26038137176517,7200
1974-08-23,1.21190516515882,1.45428619819058,1.21190516515882,2400
1974-08-30,1.26038137176517,1.45428619819058,1.21190516515882,54400
1974-09-06,1.16342895855246,1.45428619819058,1.16342895855246,19200
1974-09-13,0.969524132127053,1.16342895855246,0.969524132127053,10800
1974-09-20,0.872571718914347,1.16342895855246,0.824095512307995,18800
1974-09-27,0.775619305701642,1.06647654533976,0.775619305701642,23600
1974-10-04,0.678666892488937,0.872571718914347,0.581714479276232,114400
1974-10-11,0.872571718914347,0.969524132127053,0.65442878918576,140000
1974-10-18,0.824095512307995,0.9210479255207,0.727143099095289,56000
1974-10-25,0.872571718914347,0.993762235430229,0.824095512307995,59200
1974-11-01,0.969524132127053,1.09071464864293,0.945286028823876,93600
1974-11-08,0.969524132127053,1.06647654533976,0.9210479255207,45600
1974-11-15,1.01800033873341,1.11495275194611,0.969524132127053,111600
